UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Allison M. Hietala,@AllisonMH93,2022-03-19T16:33:30.000Z,"Allison M. Hietala
@AllisonMH93
·
2022年3月20日","At age 5, I was highly anxious, was diagnosed with an Anxiety Disorder and OCD. At age 24 I was diagnosed with Bipolar Disorder and PTSD at age 25. I was told after being in recovery since 1/27, on 3/11 my anxiety no longer need to be medicated and to use the tools from therapy.",📚 🤘 🎶,1,,1,[],https://twitter.com/AllisonMH93/status/1505220932473819137
bilbo,@ChaseMbbsMbchb,2022-03-19T00:50:09.000Z,"bilbo
@ChaseMbbsMbchb
·
2022年3月19日","For over a decade Wrongly diagnosed with borderline personality disorder and I was told “the good news is as you get older it gets better…. You’ll grow out of it” 
I actually have PTSD and you don’t grow out of that. I’ve worked my ass off in therapy for 2 years",,1,,,[],https://twitter.com/ChaseMbbsMbchb/status/1504983528542511105
RuneyStar,@Runey_Star,2022-03-20T08:47:52.000Z,"RuneyStar
@Runey_Star
·
2022年3月20日","I was just wondering if anyone else has been diagnosed with PTSD (and stuff) and if so, have you worked on trying to heal your trauma or have healed? I am kind of curious to maybe talk to some other people who have made this journey or are on it. Thank you c:",⭐,7,1,10,[],https://twitter.com/Runey_Star/status/1505466139660365824
Todd Robertson,@bloodclotbuddha,2022-03-22T22:55:44.000Z,"Todd Robertson
@bloodclotbuddha
·
2022年3月23日","The struggle is real. Post Clot PTSD, is real. I was diagnosed with it, by name, in 2017. Today I am 100% clot fear free! Nothing wrong with counseling!! Develop tools to help manage clotting event induced anxiety! Ask your primary for a referral.",,2,5,16,['https://pbs.twimg.com/media/FOfSER6XEAAW2CN?format=jpg&name=900x900'],https://twitter.com/bloodclotbuddha/status/1506404289010356233
Electric Angel | Eras era May 7th section 123,@missangelcheree,2022-03-22T14:43:27.000Z,"Electric Angel | Eras era May 7th section 123
@missangelcheree
·
2022年3月22日","So minor life update: yesterday I was diagnosed with PTSD, I always knew I handled my trauma terribly and that there was a reason but now I know why. As I learn to heal and cope I’m going to talk about my journey. #MentalHealthMatters #mentalhealthishealth",,,,2,[],https://twitter.com/missangelcheree/status/1506280399865102336
Daparian Foundation CIC,@daparian,2022-03-22T10:35:02.000Z,"Daparian Foundation CIC
@daparian
·
2022年3月22日","Yesterday I attended an address in central Buckinghamshire, to assist a research interview of a PTSD diagnosed veteran. I was depressed to hear that veteran PTSD support is still scant in central Bucks and much is still yet to be done to achieve universal coverage #ptsdawareness",,,,3,['https://pbs.twimg.com/media/FOcpLrkWUAEXZsD?format=jpg&name=900x900'],https://twitter.com/daparian/status/1506217883227107329
Stunna Man,@SouthernWhoadie,2022-03-22T01:16:48.000Z,"Stunna Man
@SouthernWhoadie
·
2022年3月22日","Almost two years since I was diagnosed with depression, high functioning anxiety, low level ptsd and ocd. With the help of therapy and medication, it has gotten a bit easier. But man those days/seasons be getting to me. I can’t back down though. I have reasons to fight.",⚜,1,,2,[],https://twitter.com/SouthernWhoadie/status/1506077402438512651
misyL115,@misyL115,2022-03-23T17:02:04.000Z,"misyL115
@misyL115
·
2022年3月24日","I was once diagnosed w/ PTSD cz i was hostaged by my brother. It may not be the same as BDD/MDD, but having somebody who's just there to listen &/or calm you is really important. I LOVE YOU 
@alexailacad
 , thanks 
@kdestrada_
 , you set the bar high!
#KDLex #AlexaIlacad #KDEstrada",🤍 🌷 🌙,,,,['https://pbs.twimg.com/profile_images/1630788327136976898/sIfkh_4U_normal.jpg'],https://twitter.com/misyL115/status/1506677671367147520
Lewis LFC,@LewisLFC010,2022-03-23T10:51:17.000Z,"Lewis LFC
@LewisLFC010
·
2022年3月23日","i use to give myself a timer till i would KMS.
it was if i got to the age of 30 and life was still shit i would KMS but now ive been on meds since i was diagnosed with PTSD, at 1st i didn’t open up i hated interactin with my own friends,open up itll be easier. #PTSD #depression",,1,,2,['https://pbs.twimg.com/profile_images/1555618265216552970/sBn6Bnx-_normal.jpg'],https://twitter.com/LewisLFC010/status/1506584360216055814
Tendai (she/her),@lorettatjie,2022-03-24T15:59:03.000Z,"Tendai (she/her)
@lorettatjie
·
2022年3月24日","Today marks the last day of being on anti depressant medication.
I was diagnosed with PTSD & bipolar disorder two years ago. This was after a series of panic attacks, MDD amongst other things. It’s not been easy. Grateful to my circle of special people who’ve been there for me.",🎯 💊,2,,13,[],https://twitter.com/lorettatjie/status/1507024201273602051
Kyila-Starr,@PrincessFartNug,2022-03-25T17:59:20.000Z,"Kyila-Starr
@PrincessFartNug
·
2022年3月26日","Five weeks ago I stood in the kitchen after a panic attack for the second that week & said I wanted to kill myself. At 8 I was diagnosed with #depression. 21, #PTSD & #SocialAnxiety. 24, #BPD. I sat and wonder when would the suffering end, the meds, the mood swings & instability.",,,,1,[],https://twitter.com/PrincessFartNug/status/1507416859032764416
ICU RN,@ICURN_TOR,2022-03-25T11:22:16.000Z,"ICU RN
@ICURN_TOR
·
2022年3月25日",I was officially diagnosed with PTSD yesterday. Is it weird that I actually get relieved knowing it wasn’t all just made up? #ptsd #covid19 #healthcareworkers,,1,,4,[],https://twitter.com/ICURN_TOR/status/1507316935989637125
BitterBich,@butterbich69,2022-03-26T14:30:18.000Z,"BitterBich
@butterbich69
·
2022年3月26日",4yrs ago today I was diagnosed with Major Depressive Disorder and PTSD lets gooooooo,,3,,37,[],https://twitter.com/butterbich69/status/1507726644286394368
alequipe,@alequipe_latte,2022-03-27T11:21:07.000Z,"alequipe
@alequipe_latte
·
2022年3月27日","thinking about it more, it's a good thing i didn't get into streaming earlier in my life. i was in such a bad mental place and wouldn't have been able to keep up. opening up about mental health here, i'm diagnosed with ptsd, anxiety disorder, and bipolar 2",,1,,,[],https://twitter.com/alequipe_latte/status/1508041419876937738
Resilient to Trauma,@mysticcshadow,2022-03-28T21:00:21.000Z,"Resilient to Trauma
@mysticcshadow
·
2022年3月29日","There's #PTSD & then there's #CPTSD where multiple traumatic situation have occurred in one's life. I was diagnosed with the C-PTSD one. However, I'm better than my trauma.",🟢 ♋ 🦀 ❤ 💙 🌻 🦝 🦄 💥 🦖 🦕 🐶 🦎 🦒 🐘 🦀,2,6,16,['https://pbs.twimg.com/media/FO9x2NDXsA0mJzP?format=jpg&name=900x900'],https://twitter.com/mysticcshadow/status/1508549578437574656
alison,@alison71359459,2022-03-29T18:09:59.000Z,"alison
@alison71359459
·
2022年3月30日","This will continue to happen ""we"" the families will always be collateral damage that the government couldn't care less about!
@errolgraham
 died because of political choices and ignorance and I was diagnosed with long term PTSD which I also blame this government for.",,,4,,['https://pbs.twimg.com/profile_images/1121370011581521921/L_jn3lMh_normal.png'],https://twitter.com/alison71359459/status/1508869092337459203
SKY,@MAMA_X_1975,2022-03-29T12:57:41.000Z,"SKY
@MAMA_X_1975
·
2022年3月29日","i was diagnosed with anxiety,depression and ADHD in 1995. In 2000 I was diagnosed with Borderline Personality Disorder. In 2013 I was diagnosed with PTSD and in 2015 was diagnosed with bipolar disorder. WHICH ONE/s are accurate?? i think only the PTSD",🦉 🦋 👁 💙 👁 🌊 🌎 🌻,2,,4,[],https://twitter.com/MAMA_X_1975/status/1508790497879470086
fatal frame stan,@frayedkit,2022-03-29T03:05:17.000Z,"fatal frame stan
@frayedkit
·
2022年3月29日","when most people find out I was clinically diagnosed with PTSD at 18 y/o, they tell me I’m too young or they inform me I haven’t served in military combat. I know, thanks. but the look on their face when I tell them why is something I’ve learned to laugh at a wee bit.",🕯 🕯,,,,[],https://twitter.com/frayedkit/status/1508641416653807617
Selfmade,@kinggtyyy_,2022-03-31T22:11:23.000Z,"Selfmade
@kinggtyyy_
·
2022年4月1日","I was recently diagnosed with intense ptsd and high anxiety following two extremely traumatic events back to back within one week, but I am extremely grateful for my mentors and brothers for helping me through this time. Being around them today was great. 06 ",🧪,,,10,[],https://twitter.com/kinggtyyy_/status/1509654618309120007
Zachary Mallory,@zacharydmallory,2022-03-31T20:50:00.000Z,"Zachary Mallory
@zacharydmallory
·
2022年4月1日","It’s exactly one year ago today- I was diagnosed with Cumulative PTSD after living through so much trauma. Let me tell y’all one thing- I wouldn’t wish this on anyone. After I survived gun violence, I had wicked flashbacks to being struck across the face with a ghost gun. Today,",,7,3,21,[],https://twitter.com/zacharydmallory/status/1509634136964837380
Ms. Survivor,@UnsilentNoMore,2022-03-31T17:49:44.000Z,"Ms. Survivor
@UnsilentNoMore
·
2022年4月1日","12 years ago, I was diagnosed with PTSD as a result of Domestic Violence.
With the exception of aggressive behavior & substance abuse, I experience all these depicted below.
#DomesticAbuse #domesticviolenceawareness #PTSD",🏴 💀 🏴,,,1,['https://pbs.twimg.com/media/FPMiFfPWQAEexmC?format=jpg&name=900x900'],https://twitter.com/UnsilentNoMore/status/1509588773012742146
