UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
barbara flannery,@FlanneryBarbara,2021-11-29T17:16:31.000Z,"barbara flannery
@FlanneryBarbara
·
2021年11月30日",I have been diagnosed with Chronic idiopathic urticaria (hives). I was on Prednisone with cocktail of antihistamines and Pepcid. Just started xolair.  I am sharing my story in hopes that you will share what has worked or not worked for you?,,1,,2,[],https://twitter.com/FlanneryBarbara/status/1465369090374045700
Tamara Starr,@TamaraStarrABC,2021-11-29T00:31:05.000Z,"Tamara Starr
@TamaraStarrABC
·
2021年11月29日",I remember when I was first diagnosed over 16 years ago...I was so scared & worried because I only knew the tragic stories. And even though each day is a challenge...I am just grateful that I am able to actually live each day. Each day I just try my best...& I live. #IAmNotMS,💕,,,,[],https://twitter.com/TamaraStarrABC/status/1465116068352077830
Frank R.,@SarcoidosisofLI,2021-12-02T13:50:35.000Z,"Frank R.
@SarcoidosisofLI
·
2021年12月2日","回复 
@pulte",,,,,[],https://twitter.com/SarcoidosisofLI/status/1466404432506236930
Vince,@VinceA,2021-12-25T23:06:26.000Z,"Vince
@VinceA
·
2021年12月26日","回复 
@Gerald_AWO
 和 
@DarylSurat",,,,,[],https://twitter.com/VinceA/status/1474879235819028485
Jennifer Litton Tidd,@JenniAgitator,2022-01-06T03:16:05.000Z,"Jennifer Litton Tidd
@JenniAgitator
·
2022年1月6日","回复 
@Energetic_Nova",,1,,1,[],https://twitter.com/JenniAgitator/status/1478928331269718021
fragile capricorn,@likelostteeth,2022-01-30T01:19:23.000Z,"fragile capricorn
@likelostteeth
·
2022年1月30日","回复 
@likelostteeth
 和 
@SensuallyPotato",,,,1,[],https://twitter.com/likelostteeth/status/1487596269749080075
Jeifer,@btjenn,2022-01-31T16:20:09.000Z,"Jeifer
@btjenn
·
2022年2月1日","回复 
@adhdjesse
 和 
@jessejanderson",🎵 🎵,,,2,[],https://twitter.com/btjenn/status/1488185344210219009
NeGgRa,@NeGgRa3000,2022-02-08T13:24:26.000Z,"NeGgRa
@NeGgRa3000
·
2022年2月8日","S14E140 Boy HERE WE GO I’M DIAGNOSED I can’t be expected to be an ADULT. Here’s some motivation I worked 25 yrs in ER NYC as clerk being bipolar depressed psychosis T1 w/ Parkinson’s. They put me out but I am VESTED W/ pension. What your excuse again? #HelpOurSon 
@DrPhil
 #DrPhil",,,,,[],https://twitter.com/NeGgRa3000/status/1491040225237532677
theonlydelphine,@iam_delphine,2022-02-14T20:57:22.000Z,"theonlydelphine
@iam_delphine
·
2022年2月15日","回复 
@cozmodiva",😡 😡,,,,[],https://twitter.com/iam_delphine/status/1493328537591427077
Kristen Lanctot,@KristenLanctot,2022-02-21T04:50:23.000Z,"Kristen Lanctot
@KristenLanctot
·
2022年2月21日","rough 3 yrs we found out yesterday she needs brain surgery she has #refractoryepilepsy meds won't work 6 months ago got diagnosed w/#ibsc 2day  spent the day in the er w/ovarian cyst. Ur 
#buckybarnes 2 my #SteveRogers luv you 3000 I am w/ you until the end of the line",,,,1,[],https://twitter.com/KristenLanctot/status/1495621902940921862
kara lee,@itmekaralee,2022-02-22T02:56:35.000Z,"kara lee
@itmekaralee
·
2022年2月22日","回复 
@mama512",,,,12,[],https://twitter.com/itmekaralee/status/1495955653541744644
˙ᗡǝlquoᗡ˙⅁,@ShirleyIamMilk,2022-03-06T01:47:41.000Z,"˙ᗡǝlquoᗡ˙⅁
@ShirleyIamMilk
·
2022年3月6日",I was diagnosed HIV+ at the beginning of the pandemic. Stressful time. Confusing time. Uncertain time. I did and still do rely on my doctors and what they tell me. In two years they’ve done nothing but what was best for me. I am eternally grateful for that. Drs ARE good people.,🕉 🍀 💜 ♠ ➕ 🌱 ♋,,1,1,['https://pbs.twimg.com/tweet_video_thumb/FNIXCqlXIAICZDT.jpg'],https://twitter.com/ShirleyIamMilk/status/1500286965899571212
Lisa Grollman,@lisa_grollman,2022-03-09T11:20:53.000Z,"Lisa Grollman
@lisa_grollman
·
2022年3月9日","回复 
@samirawiley
 和 
@oneaday_us",,,,,[],https://twitter.com/lisa_grollman/status/1501518382574837762
cyndy McFarland,@cyndymcfarland,2022-03-09T11:12:51.000Z,"cyndy McFarland
@cyndymcfarland
·
2022年3月9日","回复 
@Vk2Gd
 和 
@leftylockdowns1",,4,,57,[],https://twitter.com/cyndymcfarland/status/1501516358986649604
Life with Joey Calvo,@LifeCalvo,2022-03-19T04:15:17.000Z,"Life with Joey Calvo
@LifeCalvo
·
2022年3月19日","My birthday is in 6 days.

I am challenging each of my followers and friends to go to http://scleroderma.org and donate $5

There you can learn about this autoimmune disorder that is close to my heart because I know someone special in my life who's diagnosed with Scleroderma",,,,,[],https://twitter.com/LifeCalvo/status/1505035155379040259
Generalissimo Illegal Neanderthal,@rayrothfe,2022-03-28T16:06:02.000Z,"Generalissimo Illegal Neanderthal
@rayrothfe
·
2022年3月29日","回复 
@Lcmwriter100",✝,1,,1,[],https://twitter.com/rayrothfe/status/1508475511709872130
𝓚𝓪𝓽𝓲𝓮 𝓗𝓮𝓷𝓷𝓮𝓼𝓼𝓮𝔂,@kay_hennessey,2022-04-07T19:24:58.000Z,"𝓚𝓪𝓽𝓲𝓮 𝓗𝓮𝓷𝓷𝓮𝓼𝓼𝓮𝔂
@kay_hennessey
·
2022年4月8日","It’s okay to not be okay. I never like to appear weak for a myriad of reasons. But recently I’ve been diagnosed with OCD, PTSD, depression and anxiety.
I am working on myself, but nearly every day is hard. Sharing only so if you are struggling, you know you’re not alone.",,5,1,28,[],https://twitter.com/kay_hennessey/status/1512149451862953999
P.k. Ditty,@Iamfluid,2022-04-20T01:28:21.000Z,"P.k. Ditty
@Iamfluid
·
2022年4月20日",Let’s talk about labels. Are you diagnosed ADHD or autism? Remind yourself: I am not diseased or a disorder. “it’s another way of thinking and looking at the world” “the world just isn’t built for us” …. Listen to this beautiful light   #Neurodivergent,,,3,7,[],https://twitter.com/Iamfluid/status/1516589556778385410
Ryan David Go Birds Praise God,@chiefsportlad,2022-05-10T15:28:07.000Z,"Ryan David Go Birds Praise God
@chiefsportlad
·
2022年5月10日","回复 
@KenBurns
 @nowthisnews
 和 另外 2 个人",🦅 ✝ 🙏,,,,[],https://twitter.com/chiefsportlad/status/1524048648128057345
Will,@papizchulox,2022-05-11T02:47:59.000Z,"Will
@papizchulox
·
2022年5月11日","回复 
@SrirachaDfs",,,,,[],https://twitter.com/papizchulox/status/1524219742424285185
White Plains Hospital,@WPHospital,2022-05-19T22:00:04.000Z,"White Plains Hospital
@WPHospital
·
2022年5月20日","#NurseDayThursday: Oncology has always been a big part of Catherine Cuteri's RN, MSN, NP life; her mom was diagnosed with breast cancer when she was just 5 years old. “It's so rewarding as I am finally able to give back what was given to my mom.” #OncologyNursingMonth",,,1,2,[],https://twitter.com/WPHospital/status/1527408775057002498
𝙷𝙰𝙻𝙴𝚈 𝙱𝙲𝚄 / 𝙲𝙾𝚂𝚃𝙸𝚂𝙸𝙲𝙺-𝚄𝙽𝚆𝙸𝙽,@haleybcu,2022-05-21T19:50:07.000Z,"𝙷𝙰𝙻𝙴𝚈 𝙱𝙲𝚄 / 𝙲𝙾𝚂𝚃𝙸𝚂𝙸𝙲𝙺-𝚄𝙽𝚆𝙸𝙽
@haleybcu
·
2022年5月22日","This weather is stunning. Currently roasting like the heretic I am & couldn't be happier.

Context: I have been freezing since diagnosed w/#liverfailure on 12/5/2018. I'm finally fucking warm.   Living in #UpstateNY, this shit is a rarity. ",❣ 🔥 💎,,,2,[],https://twitter.com/haleybcu/status/1528100846298341377
Michele H Lewis: Advocate - Homelessness & Housing,@MicheleMychell,2022-05-27T13:05:11.000Z,"Michele H Lewis: Advocate - Homelessness & Housing
@MicheleMychell
·
2022年5月27日","回复 
@pulte",🙃 ❤ 🙏,,,1,[],https://twitter.com/MicheleMychell/status/1530173269894119424
Kinji Scott,@kinjipscott,2022-05-29T01:23:25.000Z,"Kinji Scott
@kinjipscott
·
2022年5月29日","回复 
@kinjipscott
 @kimcwashington
 和 另外 44 个人",,,,1,[],https://twitter.com/kinjipscott/status/1530721439111856128
ari // SEEING TAYLOR 4/28,@starrysstyles,2022-06-02T16:18:36.000Z,"ari // SEEING TAYLOR 4/28
@starrysstyles
·
2022年6月3日","again they were both in the wrong and don’t take the “crazy” thing as a dig at anyones mental health, i am bipolar as well (diagnosed) but i don’t use it as an excuse for my behavior, yes it may explain it but at the end of the day it doesn’t make it better yk ?",,1,,1,[],https://twitter.com/starrysstyles/status/1532396274070302726
Jodi Eichler-Levine,@jeichlerlevine,2022-06-08T00:59:23.000Z,"Jodi Eichler-Levine
@jeichlerlevine
·
2022年6月8日","回复 
@CaitJGibson",,,,15,[],https://twitter.com/jeichlerlevine/status/1534339272278429698
Rikibeth,@rikibeth,2022-06-12T10:45:34.000Z,"Rikibeth
@rikibeth
·
2022年6月12日","回复 
@rahaeli",🐀,1,,3,[],https://twitter.com/rikibeth/status/1535936341036367872
octopuses&happiness,@poniesnbourbon,2022-06-29T12:45:06.000Z,"octopuses&happiness
@poniesnbourbon
·
2022年6月29日","回复 
@techlover52
 和 
@MadOldMoai",🙃,1,,1,[],https://twitter.com/poniesnbourbon/status/1542127016505393154
Iwaspoisoned.com,@iwaspoisoned_,2022-07-05T18:02:56.000Z,"Iwaspoisoned.com
@iwaspoisoned_
·
2022年7月6日","Concord, New Hampshire - I was just diagnosed with salmonella poisoning but got it last wednesday, I am not sure where i got the food I am not sure but trying to figure it out I starting ha... Food Poisoning https://iwaspoisoned.com/i/ga7enJ3 #salmonella
 #diarrhea #weakness",,,,,[],https://twitter.com/iwaspoisoned_/status/1544381327969030145
amy breckenridge,@amybreckenridge,2022-07-07T16:18:34.000Z,"amy breckenridge
@amybreckenridge
·
2022年7月8日","回复 
@melissaaverinos
 和 
@costarastrology",😂,1,,1,[],https://twitter.com/amybreckenridge/status/1545079839601868802
Genale,@13gen013,2022-07-09T22:17:18.000Z,"Genale
@13gen013
·
2022年7月10日","回复 
@carepatti",,,,1,[],https://twitter.com/13gen013/status/1545894891540078594
"Aldwin Soumare DO, MSMS, MSBP",@EnrichingDOcBX,2022-07-14T21:46:53.000Z,"Aldwin Soumare DO, MSMS, MSBP
@EnrichingDOcBX
·
2022年7月15日",Wow received my first thank you card from a family today. Unfortunately this patient was diagnosed brain dead today but I am also grateful to them. The patients memory and his family will always remain with me and why neurology will always be home for me. ,🥲 🥲 🥲,,,6,[],https://twitter.com/EnrichingDOcBX/status/1547699179488571393
La Zionnessa’s Unreachable,@SenecaCiudad,2022-07-24T20:26:09.000Z,"La Zionnessa’s Unreachable
@SenecaCiudad
·
2022年7月25日","I... as the child in this equation for I am the freshly diagnosed sick and newly shut in early and very sick and shut in as a feeling, only wanted to see the actual celery do what I said. No salary needed.",,1,,,[],https://twitter.com/SenecaCiudad/status/1551302740860706816
William F Tulloch,@CPTDoomDC,2022-07-26T21:58:06.000Z,"William F Tulloch
@CPTDoomDC
·
2022年7月27日","回复 
@heyyguido",,,,3,[],https://twitter.com/CPTDoomDC/status/1552050654700605441
Vanessa Ghigliotty,@TheQueenVee,2022-07-27T15:40:13.000Z,"Vanessa Ghigliotty
@TheQueenVee
·
2022年7月27日","回复 
@greggbirmingham
 和 
@CCAlliance",,,,5,[],https://twitter.com/TheQueenVee/status/1552317947246518273
Troubleina,@Troubleina,2022-08-14T19:46:38.000Z,"Troubleina
@Troubleina
·
2022年8月15日",Omg i am friggin starving all the time now since they diagnosed me w diabetes. I just need a feedbag. #diabetestype2 #hungry #hangry #diabetesSucks,,,,,[],https://twitter.com/Troubleina/status/1558902937837002757
MineolaMadness,@jamestracyny,2022-08-15T16:58:15.000Z,"MineolaMadness
@jamestracyny
·
2022年8月16日","Hi 
@andrewklavan
 
I listened to your recent interview on the Liz Wheeler Show. You spoke about our desire for love. I am 54 and have been diagnosed with BPD. my biological father was murdered when I was 2. My mother remarried to a Vietnam veteran who is an alcoholic and suffered",,,,,[],https://twitter.com/jamestracyny/status/1559222952868167680
estefi herrera,@estefiherrera_,2022-08-18T02:40:25.000Z,"estefi herrera
@estefiherrera_
·
2022年8月18日",i am raising money for my sweet great aunt has been diagnosed with breast cancer after 13 years of remission. she is still in venezuela where medical care is not what it used to be and she needs surgery asap  https://gofundme.com/f/tia-zaida,🤍,2,5,3,[],https://twitter.com/estefiherrera_/status/1560094233968754688
Not The Real Davey,@nottherealdavey,2022-08-22T15:14:39.000Z,"Not The Real Davey
@nottherealdavey
·
2022年8月22日","In the past few months, my dad has had major artery surgery, a stent put in on the other side, and now he has skin cancer surgery scheduled, and has been diagnosed with severe sleep apnea. If he gets diagnosed with anything else, I am sure my mom is going to just kill him.",,3,,5,[],https://twitter.com/nottherealdavey/status/1561733597027074049
Emily Tessier,@EmilyTessierRD,2022-08-24T18:20:59.000Z,"Emily Tessier
@EmilyTessierRD
·
2022年8月25日","I went to 
@UDelaware
, 
@POTUS
’s alma mater. I’m a successful registered dietitian and work with eating disorders and athletes. I am also 29, still live with my mom, and have diagnosed anxiety, literally due to the amount I owe in student loans. Rich people don’t have student debt.",,1,,1,[],https://twitter.com/EmilyTessierRD/status/1562505264250896384
Celi Rodriguez Torres,@ceil_rodriguez,2022-08-27T23:28:04.000Z,"Celi Rodriguez Torres
@ceil_rodriguez
·
2022年8月28日","回复 
@Clementine5000",😌 🫂 🤗,1,,2,[],https://twitter.com/ceil_rodriguez/status/1563669707932270594
Judith U,@Autismville,2022-09-01T10:30:27.000Z,"Judith U
@Autismville
·
2022年9月1日",I feel this. My dad was diagnosed with a brain tumor at 29 and died at 40. I am constantly aware of the gift of a moment.,⬇,,,4,[],https://twitter.com/Autismville/status/1565285951471030272
Hannah Bellinson,@bellinso3,2022-09-05T23:15:19.000Z,"Hannah Bellinson
@bellinso3
·
2022年9月6日
Current status","@johngreen
 I am a few pages into “Turtles All the Way Down” and I have a question, is the main character diagnosed as ASD or has some kind of LD diagnosis?",,,,,[],https://twitter.com/bellinso3/status/1566927990818308096
Malka,@Three3sMalka,2022-09-11T13:27:11.000Z,"Malka
@Three3sMalka
·
2022年9月11日",I am self diagnosed,🌈,4,1,11,[],https://twitter.com/Three3sMalka/status/1568954309852729344
motorious café | club ego,@motorious_moto,2022-09-13T20:20:31.000Z,"motorious café | club ego
@motorious_moto
·
2022年9月14日
自动发推","I'm sorry, but I am a little confused. I've been out of commission several times, starting with my (massive) Intestinal hemmorhage (its kinda hard to explain what it feels like when you shit almost 2 litres of blood in the toilet and lose consciousness. Only to then be diagnosed",,1,3,,[],https://twitter.com/motorious_moto/status/1569783102180032512
"Eleonora Teplinsky, MD",@drteplinsky,2022-09-17T12:33:54.000Z,"Eleonora Teplinsky, MD
@drteplinsky
·
2022年9月17日","September is both #ChildhoodCancerAwarenessMonth  and #ovariancancerawarenessmonth and I am sharing my podcast conversation with Kristi Hunter whose 7 year old daughter, Carson, was diagnosed with ovarian cancer last year. Take a ! https://interludecancerstories.com/2022/09/16/115-kristi-hunter-carsons-story-childhood-ovarian-cancer/… #ayacsm #gyncsm",🎙 🎧,,3,6,[],https://twitter.com/drteplinsky/status/1571115226753388544
Scar,@iam_ScarWolve,2022-10-02T15:41:34.000Z,"Scar
@iam_ScarWolve
·
2022年10月2日","but later came out to finish the game and was diagnosed with a ""back injury."" 

He was reinjured on Thursday in a game which forced him to be transported to a level 1 trauma center nearby.",,,,,[],https://twitter.com/iam_ScarWolve/status/1576598270687645696
Astrid Weins,@AstridWeins,2022-10-04T19:09:11.000Z,"Astrid Weins
@AstridWeins
·
2022年10月5日","回复 
@cavanaugh_do
 @askrenal
 和 
@AskRenalPath",,1,,2,[],https://twitter.com/AstridWeins/status/1577375295287721984
Michael J Suhovsky,@SirTremor,2022-10-06T17:43:21.000Z,"Michael J Suhovsky
@SirTremor
·
2022年10月7日","回复 
@SensaHealth",,1,,,[],https://twitter.com/SirTremor/status/1578078471594672129
Jen B,@jenblanchette,2022-10-06T14:23:46.000Z,"Jen B
@jenblanchette
·
2022年10月6日","While of course I am grateful to have survived, and understanding how lucky I am to get diagnosed early and even have the chance to fight it which not everyone gets, it is still discouraging to have a chronic condition that left my body so messed up and will never get better.",🌙,,,1,[],https://twitter.com/jenblanchette/status/1578028242702766080
kirsten houseknecht,@fabricdragon,2022-10-10T13:46:58.000Z,"kirsten houseknecht
@fabricdragon
·
2022年10月10日","回复 
@DgardsGaming
 和 
@EricMGarcia",,2,,10,[],https://twitter.com/fabricdragon/status/1579468534396379137
Marti,@MartiGCummings,2022-10-11T00:02:25.000Z,"Marti
@MartiGCummings
·
2022年10月11日","In 2022 I was diagnosed bipolar, depressed, & w anxiety disorder. I tried to take my life. But I got & continue to get help bc I am not ashamed & you shouldnt be either 

(2/2)",,,,9,[],https://twitter.com/MartiGCummings/status/1579623418760396800
"Eleonora Teplinsky, MD",@drteplinsky,2022-10-13T16:15:48.000Z,"Eleonora Teplinsky, MD
@drteplinsky
·
2022年10月14日","October 13th is #MetastaticBreastCancerAwarenessDay and on today’s Interlude podcast, I am speaking with Mardi Kaplan.She was initially diagnosed with stage 2 #breastcancer in 2017 and with metastatic disease in 2021.I urge you to take a  listen! #bcsm",🎧,1,2,2,[],https://twitter.com/drteplinsky/status/1580593154801033216
Big Time Tommy Home,@NezukosMcrib,2022-10-24T16:11:19.000Z,"Big Time Tommy Home
@NezukosMcrib
·
2022年10月25日","回复 
@pulte",⏩,5,1,1,[],https://twitter.com/NezukosMcrib/status/1584578293424349185
"Kathie Joseph, MD, MPH",@Kathie_JosephMD,2022-10-26T16:56:00.000Z,"Kathie Joseph, MD, MPH
@Kathie_JosephMD
·
2022年10月27日","I am grateful to have had the opportunity to take part in this 
@cbsnews
 segment that spotlights the persistent disparities black women face when diagnosed with breast cancer and be able to do this with my friend, patient, and Soror 
@nyulangone
 @Perlmutter_CC
 @akasorority1908",,1,3,18,[],https://twitter.com/Kathie_JosephMD/status/1585314312448798721
Michael Hallman,@mickfromphilly,2022-11-07T10:36:56.000Z,"Michael Hallman
@mickfromphilly
·
2022年11月7日","回复 
@lularobs
 @heyyy9912
 和 
@dnlldldl",,,,,[],https://twitter.com/mickfromphilly/status/1589567569718960128
"Cassie Porębski, DO MS",@AngryAmygdala,2022-11-07T02:19:06.000Z,"Cassie Porębski, DO MS
@AngryAmygdala
·
2022年11月7日","回复 
@AngryAmygdala
 @Manlisten811
 和 另外 5 个人",,,,,[],https://twitter.com/AngryAmygdala/status/1589442289944133632
cái 才 newborn iPad baby,@mistyterrainn,2022-11-21T04:27:45.000Z,"cái 才 newborn iPad baby
@mistyterrainn
·
2022年11月21日",After the trip to the ER where I got diagnosed with schizoaffective disorder I have spent a lot of time sitting with my symptoms and making peace with them. I'm on good medication finally so even though shit gets rough when I'm stressed out I am reacting less and less,👶,1,,3,[],https://twitter.com/mistyterrainn/status/1594548094271627265
Tracey,@TraceyTaylorOT,2022-11-30T03:27:37.000Z,"Tracey
@TraceyTaylorOT
·
2022年11月30日",I am hoping you will take 4 seconds to sign this petition. It purpose is to get a bill passed that would provide grants for parent education and respite for families with a child diagnosed with Autism.,,,2,2,[],https://twitter.com/TraceyTaylorOT/status/1597794452168675328
Sam Wismer,@SamanthaWismer,2022-12-01T04:29:21.000Z,"Sam Wismer
@SamanthaWismer
·
2022年12月1日","This is a mental health status: 
Being diagnosed is hard. Being on medication is hard. 
I am currently on 2 medications. I am going on day 5 of my new med combo and i have zero appetite, i am eating next to nothing. 

Does anyone have any suggestions? Alarms do not help me",,14,,29,[],https://twitter.com/SamanthaWismer/status/1598172373597192193
John JC Colyer,@jccolyer,2022-12-01T16:26:08.000Z,"John JC Colyer
@jccolyer
·
2022年12月2日","I was diagnosed with Cerebellar Ataxia in 2007 ,I am just now in 2022 accepting that I have Special  Needs that I must address to have a productive future.",,,,,[],https://twitter.com/jccolyer/status/1598352757852864513
katiebug0418,@katiebuonadonna,2022-12-05T13:21:30.000Z,"katiebug0418
@katiebuonadonna
·
2022年12月5日","wanted to let my Twitter peeps know I am feeling much better this morning  going to retest tomorrow 

has anyone felt like crying when they were diagnosed with Covid? I have been in tears a couple times",😊,,,4,[],https://twitter.com/katiebuonadonna/status/1599755847646969863
Ray,@m4tchst1xx,2022-12-09T11:20:02.000Z,"Ray
@m4tchst1xx
·
2022年12月9日",I haven’t felt safe and protected falling asleep for months since I was diagnosed with ptsd.. here I am with his arms around me crying tears of joy and never felt better,,,,1,[],https://twitter.com/m4tchst1xx/status/1601174831231209472
amber reneé,@takarakanashi,2022-12-14T05:37:05.000Z,"amber reneé
@takarakanashi
·
2022年12月14日","回复 
@JakeIacovetta
 @cinemaxwell
 和 
@matoaka23",🖤,1,,3,[],https://twitter.com/takarakanashi/status/1602900461715169281
Nora Sullivan,@nmsully,2022-12-15T02:46:38.000Z,"Nora Sullivan
@nmsully
·
2022年12月15日","回复 
@Jayecane",,3,,,[],https://twitter.com/nmsully/status/1603219955708837888
Heather,@midnighthaether,2022-12-21T04:18:26.000Z,"Heather
@midnighthaether
·
2022年12月21日","I really want to get checked out just in case. I am diagnosed with ADHD and I know there is some overlap, but it would help me quite a bit",✨ ☁,,,,[],https://twitter.com/midnighthaether/status/1605417384495312897
syed t. hoda,@01sth02,2022-12-24T01:59:43.000Z,"syed t. hoda
@01sth02
·
2022年12月24日","回复 
@JohnySabo
 和 
@S__Baksh",,,3,6,[],https://twitter.com/01sth02/status/1606469638409359363
Dan | Business Mastery,@danielpowersjr,2022-12-27T13:54:02.000Z,"Dan | Business Mastery
@danielpowersjr
·
2022年12月27日","回复 
@TheJackBly
 和 
@MasculinePeak",,3,4,40,[],https://twitter.com/danielpowersjr/status/1607736567371636736
Judith U,@Autismville,2022-12-28T14:06:03.000Z,"Judith U
@Autismville
·
2022年12月28日","回复 
@Autismville
 和 
@JayRuderman",,4,,,[],https://twitter.com/Autismville/status/1608101977229250562
Dominus,@ColbyTzan,2023-01-02T19:51:29.000Z,"Dominus
@ColbyTzan
·
1月3日",I am similar to this but I have a diagnosed disorder. Its really really easy to not care about things if I don’t put the effort in to make myself care. https://twitter.com/heykelechi/status/1609747297612750848…,,,,,[],https://twitter.com/ColbyTzan/status/1610000848226258945
Rich Wildonger,@a_wildonger,2023-01-07T02:20:21.000Z,"Rich Wildonger
@a_wildonger
·
1月7日","回复 
@scarlet70020920",,,,1,[],https://twitter.com/a_wildonger/status/1611548260270854144
MUTT JF,@MDubThaRuler,2023-01-08T12:29:04.000Z,"MUTT JF
@MDubThaRuler
·
1月8日","@John_Zannis
 @RealBobManning
 listening to podcast from Spurs game. As someone who lives with it I am convinced Jaylen has ADD/ADHD and it’s either not diagnosed or treated. Between the ridiculous turnovers and brain farts on defense I can’t come up with an alternative reason.",,,,,[],https://twitter.com/MDubThaRuler/status/1612063837011775488
LJM23,@HurricaneSan101,2023-01-09T16:10:32.000Z,"LJM23
@HurricaneSan101
·
1月10日","回复 
@nawttodaysatann
 和 
@ConceptualJames",‼ 🙏,,,1,[],https://twitter.com/HurricaneSan101/status/1612481959380545536
LucyCLane,@lifesabeachnyc,2023-01-14T20:12:44.000Z,"LucyCLane
@lifesabeachnyc
·
1月15日","回复 
@smallerpepino",,2,,3,[],https://twitter.com/lifesabeachnyc/status/1614354853047803910
ChatGretaPT,@GQ802,2023-01-15T00:31:53.000Z,"ChatGretaPT
@GQ802
·
1月15日","回复 
@__GREATGAZOO",,3,,1,[],https://twitter.com/GQ802/status/1614420068288405505
Mikell Taylor,@MikellTaylor,2023-01-15T23:41:58.000Z,"Mikell Taylor
@MikellTaylor
·
1月16日","回复 
@KayWOnley",,1,,1,[],https://twitter.com/MikellTaylor/status/1614769892640829441
terryann osullivan,@terryannosulliv,2023-01-16T14:28:38.000Z,"terryann osullivan
@terryannosulliv
·
1月16日","Since being diagnosed with Celiac Disease 14 years ago,I am in absolute heaven when a GF facility caters to just GF food. GF food has come a long way.  More options & better taste & consistency as well.Visited The Happy Mixer GF bakery yesterday. Grand opening was Dec 10,2022.",,2,1,4,[],https://twitter.com/terryannosulliv/status/1614993029789614080
Susula,@SusanBrett629,2023-01-20T19:20:52.000Z,"Susula
@SusanBrett629
·
1月21日","回复 
@LoriDeeCee
 和 
@mmpadellan",♥,,,,[],https://twitter.com/SusanBrett629/status/1616516124123795472
Leopard&Louboutins,@LeopardLoubs,2023-01-21T02:54:41.000Z,"Leopard&Louboutins
@LeopardLoubs
·
1月21日","回复 
@TheRealBumWives",,1,,2,[],https://twitter.com/LeopardLoubs/status/1616630332790575106
Dr. Kevin Joel Berland,@Starfishhouse1,2023-01-27T18:07:32.000Z,"Dr. Kevin Joel Berland
@Starfishhouse1
·
1月28日","回复 
@BethMGilleie",✡ 🎨 🎶 🕊 ☮,,,,[],https://twitter.com/Starfishhouse1/status/1619034384455331843
Kristin Norris,@tucker08087,2023-02-05T06:52:08.000Z,"Kristin Norris
@tucker08087
·
2月5日","回复 
@LauraSavino747",,1,,3,[],https://twitter.com/tucker08087/status/1622125907606388736
Mark Jordan,@mnjsports,2023-02-07T19:16:23.000Z,"Mark Jordan
@mnjsports
·
2月8日","回复 
@rickygervais",,,,,[],https://twitter.com/mnjsports/status/1623037979978567698
Lame Owl (former Potato),@NancyLameOwl,2023-02-08T18:43:33.000Z,"Lame Owl (former Potato)
@NancyLameOwl
·
2月9日","Wow, I am SO glad Covid is over....

2 of my kids with it 2 weeks ago
Ex and his wife with with it now
Coworker diagnosed with it yesterday. 

I feel SUPER at ease. How about you?",,1,,2,['https://pbs.twimg.com/tweet_video_thumb/FodygygXEAUq2xa.jpg'],https://twitter.com/NancyLameOwl/status/1623392103295229953
"EIVA Commish, Emeritus",@EIVACommish,2023-02-08T08:23:46.000Z,"EIVA Commish, Emeritus
@EIVACommish
·
2月8日","回复 
@EIVACommish
 @UofChasAD
 和 另外 49 个人",⭐ ⭐ ⭐ 🥺 🗂 ⌛ 🦠 ☺ 💯 ❤,1,2,5,['https://pbs.twimg.com/ext_tw_video_thumb/1623236090223116288/pu/img/hLbWCaVWMGejekve.jpg'],https://twitter.com/EIVACommish/status/1623236129402105863
Emma Smith-Stevens,@ESmithStevens,2023-02-13T00:46:34.000Z,"Emma Smith-Stevens
@ESmithStevens
·
2月13日",I am immunocompromised and was diagnosed w/ COVID on 12/31/22. I still have COVID (symptoms and positive test) on 2/12/23. I can't take Paxlovid. No MD I've seen knows what to do. I need an infectious disease doctor who cares and might help. I live in NYC but will travel.,,18,20,60,[],https://twitter.com/ESmithStevens/status/1624933013493542912
AnarchoKid,@KristopherPas11,2023-02-15T02:16:19.000Z,"AnarchoKid
@KristopherPas11
·
2月15日","回复 
@russtaylor56
 和 
@DopefiendPhD",,3,,2,[],https://twitter.com/KristopherPas11/status/1625680373312004096
𝓜. 𝓡𝓸𝓼𝓪𝓭𝓸,@miarosado_,2023-02-17T15:39:53.000Z,"𝓜. 𝓡𝓸𝓼𝓪𝓭𝓸
@miarosado_
·
2月17日",I am seriously such a crybaby; not me actually bawling my eyes out because Bruce Willis was diagnosed with dementia ,✨ ✨ 😭 😭,2,,2,[],https://twitter.com/miarosado_/status/1626607371878277123
Lea A Forant,@chefhadit,2023-02-24T22:11:59.000Z,"Lea A Forant
@chefhadit
·
2月25日","回复 
@kittytriplet",🙏 ❤,3,,19,[],https://twitter.com/chefhadit/status/1629242765170073602
J Money,@jamiesversion,2023-02-27T05:51:21.000Z,"J Money
@jamiesversion
·
2月27日","as an adhrer who was diagnosed in her adulthood, I'm learning more and more how quickly I can change pace. I am grateful I'm learning how to limit distractions and overstimulation even more so now, than I was naturally doing before. ",💰 🤑 ✨,,,,[],https://twitter.com/jamiesversion/status/1630083144186560512
