UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Julie,@missjuliek,2022-01-02T23:10:47.000Z,"Julie
@missjuliek
·
2022年1月3日",It’s 2022 and I’m considering paying a grown man to sign a toy sword. This is where I’m at in life.,,9,5,187,"['https://pbs.twimg.com/profile_images/1471896338711429126/n9SMYgwm_normal.jpg', 'https://pbs.twimg.com/media/FIHL-9NWUAU9l54?format=jpg&name=small']",https://twitter.com/missjuliek/status/1477779434774138883
Tanesha,@ForOurBabies76,2022-01-02T23:52:32.000Z,"Tanesha
@ForOurBabies76
·
2022年1月3日",Remote learning option permanently. I believe my son will homeschool. I cannot in good conscience send him back to nyc public schools. Capitalism is weird. I want to know the logic of them thinking they know my child needs better then I do. Their degrees mean nothing...,😳 🚯,13,30,285,[],https://twitter.com/ForOurBabies76/status/1477789938863198208
Big Dan Champion,@DanChamp4,2022-01-02T23:38:28.000Z,"Big Dan Champion
@DanChamp4
·
2022年1月3日","I know it cliche, but we all have goals. I’ll work hard as ever, but here is my 2022 “list”.",,5,8,77,['https://pbs.twimg.com/media/FIIm5kIXsAIM3gD?format=jpg&name=small'],https://twitter.com/DanChamp4/status/1477786400892280837
Bills Mafia,@billsmafiaart,2022-01-02T22:28:15.000Z,"Bills Mafia
@billsmafiaart
·
2022年1月3日","GIVEAWAY
To celebrate the Bills clinching the playoffs I am giving away your choice of any short sleeve t-shirt OR any phone case from my shop!
TO ENTER:
-Retweet & like this tweet 
-Follow me 
@billsmafiaart
-Tag 2 Bills fans!

*Must live in the US to enter*",❤ 💙 💙 ❤,79,116,137,['https://pbs.twimg.com/media/FIIW03yXsAE_4w1?format=jpg&name=small'],https://twitter.com/billsmafiaart/status/1477768728947437571
kant kill,@kantkillme1,2022-01-02T23:21:15.000Z,"kant kill
@kantkillme1
·
2022年1月3日",I like dick but not men if that makes sense,🍒,3,27,68,[],https://twitter.com/kantkillme1/status/1477782066175651845
Ecofriendly Beer Drinker,@EcofriendlyBeer,2022-01-02T22:35:16.000Z,"Ecofriendly Beer Drinker
@EcofriendlyBeer
·
2022年1月3日","People often believe that #meat is #healthy, but nothing could be further from the truth when it comes from a #factoryfarm - which it almost always does. It’s why I’m participating in #veganuary again this year.",,,18,29,['https://pbs.twimg.com/media/FIIYbqLXMAc-afu?format=jpg&name=small'],https://twitter.com/EcofriendlyBeer/status/1477770494711586816
Chase Brown,@chaseabrown__,2022-01-02T23:06:08.000Z,"Chase Brown
@chaseabrown__
·
2022年1月3日","I had some fun writing my first Game Notebook for 
@Buckeye_Sports
 — hopefully, it’s the first of many.

The headline: Smith-Njigba and Stroud set records in Pasadena

The link: https://buckeyesports.com/smith-njigba-and-stroud-break-records-in-pasadena/…",,,5,11,['https://pbs.twimg.com/media/FIIff9NXMAIUa8i?format=jpg&name=small'],https://twitter.com/chaseabrown__/status/1477778265431592961
OMA,@Ceejaaeeee,2022-01-02T23:57:44.000Z,"OMA
@Ceejaaeeee
·
2022年1月3日",I dont get into other people business i be into mine,🥷,,16,13,[],https://twitter.com/Ceejaaeeee/status/1477791247414792192
Tralfaz OG 420,@brinik420,2022-01-02T22:42:07.000Z,"Tralfaz OG 420
@brinik420
·
2022年1月3日","Some people amaze me.
I know cannabis isn't for everyone. 
Medical or recreational. 
But to attack me thru a dm and then block me for posting pics of my mmj is bizarre. 
I dont sell herb.
I legally buy it.
I legally smoke it.
Just scroll.....
#PPP
#PAmmj",☮ 🍀,4,2,20,[],https://twitter.com/brinik420/status/1477772221129109513
bictor,@victahh_,2022-01-02T22:58:43.000Z,"bictor
@victahh_
·
2022年1月3日",I’m a words guy bc my word is my honor. but a lot of y’all speak just to talk. and then your actions contradict you. pick your your poison.,,,8,17,[],https://twitter.com/victahh_/status/1477776397879939078
Lloyd Brubacher,@thefalse_earguy,2022-01-02T21:50:44.000Z,"Lloyd Brubacher
@thefalse_earguy
·
2022年1月3日","Another beautiful day coming to a close , that's the thing i love about January,  sunshine!! 
I don't particularly like this time of year, hate to admit it but its hard on my mental health.... always a struggle but we get through it...",,4,1,44,['https://pbs.twimg.com/media/FIIOPa4WYAczgC3?format=jpg&name=small'],https://twitter.com/thefalse_earguy/status/1477759289112641536
Ashley Hardbarger,@AshleyAT24,2022-01-02T23:11:39.000Z,"Ashley Hardbarger
@AshleyAT24
·
2022年1月3日","I see you 
@GabePowers21
 
I just want to know who taped those ankles ",😂 🤔,1,1,43,"['https://pbs.twimg.com/profile_images/1556323619432800260/W_VyU-FK_normal.jpg', 'https://pbs.twimg.com/media/FIIW54HXEAQBqlf?format=jpg&name=small']",https://twitter.com/AshleyAT24/status/1477779650332041224
Chris,@CMccafe,2022-01-02T23:27:53.000Z,"Chris
@CMccafe
·
2022年1月3日","When I'm at a party with one grad from each of each University of Dallas, Steubenville, Ave Maria, Christendom, Catholic University, and Thomas Aquinas College, I mentally refer to it as a Newman's Sampler",,9,6,303,[],https://twitter.com/CMccafe/status/1477783737312194564
Matt Desmond,@mjdesmo,2022-01-02T23:35:12.000Z,"Matt Desmond
@mjdesmo
·
2022年1月3日",Really want to make a difference in people’s lives in 2022. I’m excited to do just that this year.,,1,1,22,[],https://twitter.com/mjdesmo/status/1477785577655349251
Virgo’s Most Handsome,@gntlmnking,2022-01-02T23:02:31.000Z,"Virgo’s Most Handsome
@gntlmnking
·
2022年1月3日","I trust in myself, in my abilities, and my talents. I've got everything it takes to reach my goals.",,,9,11,[],https://twitter.com/gntlmnking/status/1477777354256748547
Dr. Frizzle,@Swilua,2022-01-02T22:58:13.000Z,"Dr. Frizzle
@Swilua
·
2022年1月3日","on the last hill before I get home, there is a massive old tree and sometimes when you slow down and look, there’s a white owl sitting in the branches. today, I slowed down. I looked up into the branches. a small child looked back at me, licking a lollipop.",🌈,8,5,240,[],https://twitter.com/Swilua/status/1477776270083731460
William Payne,@TweetsbyCoachP,2022-01-02T23:47:47.000Z,"William Payne
@TweetsbyCoachP
·
2022年1月3日",I told y’all for the last week or so that this young man is a DAWG and there are many reasons why he is a D1 player!,💜 🦅 🦅 💛,1,3,21,"['https://pbs.twimg.com/profile_images/1521946427760562176/7Z9rF7-E_normal.jpg', 'https://pbs.twimg.com/media/FIID7k9XwAkMlNq?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIID7lQX0AMev1v?format=jpg&name=small', 'https://pbs.twimg.com/media/FIID7lVXwAQOPqE?format=jpg&name=360x360']",https://twitter.com/TweetsbyCoachP/status/1477788747097849858
Stu Jackson,@StuJRams,2022-01-02T22:11:49.000Z,"Stu Jackson
@StuJRams
·
2022年1月3日",Sean McVay: “I don’t know how many people in the world make that catch that Odell made on the 4th and 5.”,,2,13,328,[],https://twitter.com/StuJRams/status/1477764593967677450
P.k. Ditty,@Iamfluid,2022-01-02T23:20:08.000Z,"P.k. Ditty
@Iamfluid
·
2022年1月3日",I stand in #solidarity w/ my comrades  fighting #Fracking4Plastics in the Ohio valley and Western #Pennsylvania. Hells NO! To Ethane cracker plants -we have to work together & look at this as a system-I got you. MarinerEast is one part of the same system. #NotHereNotAnywhere,♥,1,4,6,[],https://twitter.com/Iamfluid/status/1477781788915294209
Jennifer Allison,@jallison02140,2022-01-02T23:52:15.000Z,"Jennifer Allison
@jallison02140
·
2022年1月3日","After 3 weeks off, it is time to go back to work tomorrow. This was a very contemplative holiday for me, especially because I turned 50 during it and it seems like everyone has been thinking about their lives more during the pandemic. (1/)",,1,3,15,[],https://twitter.com/jallison02140/status/1477789868868747265
Shukri Wrights,@ShukriWrights,2022-01-02T23:48:15.000Z,"Shukri Wrights
@ShukriWrights
·
2022年1月3日","I don’t joke about mental health at all. But today’s Antonio Brown incident at MetLife Stadium has solidified in my mind that there is something seriously very wrong with AB and I don’t mean it in a funny way at all, 
Don’t kick a man while he is down, I sure do hope he gets help",,15,2,159,[],https://twitter.com/ShukriWrights/status/1477788863913463810
tré easton,@treeaston,2022-01-02T22:00:12.000Z,"tré easton
@treeaston
·
2022年1月3日","Almost a year later, and I *still* think not banning Trump from running for office again was one of the most consequential (and stupid) decisions our leaders made.",,4,9,151,[],https://twitter.com/treeaston/status/1477761669082324995
bandz.,@katiebandz_,2022-01-02T23:00:08.000Z,"bandz.
@katiebandz_
·
2022年1月3日",I hope AB gets the help that he clearly needs.,,,5,7,[],https://twitter.com/katiebandz_/status/1477776755431821319
me,@boltsfood,2022-01-02T23:35:52.000Z,"me
@boltsfood
·
2022年1月3日",already did sober january but like in the cool way in the sense that i didn't drink yesterday but now i am going to dinner so i probably will,,2,1,30,[],https://twitter.com/boltsfood/status/1477785744617918467
Capricorn Iscariot,@CaprcrnIscariot,2022-01-02T23:15:21.000Z,"Capricorn Iscariot
@CaprcrnIscariot
·
2022年1月3日",I really wish we were able to have a serious and soul-searching discussion about why the US has been completely unable to formulate and implement a sane public health response to the pandemic but I feel like nobody is ready to have that conversation honestly.,,3,,55,[],https://twitter.com/CaprcrnIscariot/status/1477780582780350469
BIG BAG JAZ,@JazTheRapper,2022-01-02T23:18:24.000Z,"BIG BAG JAZ
@JazTheRapper
·
2022年1月3日","Is Myverse more more famous than most battle rappers ??? Or is she more famous in another world than we are and WE’RE more famous in our world than she is ?

I think it’s the latter. And that’s fire. but that world doesn’t transfer over to battle rap",💰,11,5,24,['https://pbs.twimg.com/profile_images/1159179959929380865/kxWWUn4P_normal.jpg'],https://twitter.com/JazTheRapper/status/1477781348706304000
Miles Garrett,@MilesGarrettTV,2022-01-02T23:25:45.000Z,"Miles Garrett
@MilesGarrettTV
·
2022年1月3日","Thought 2 years in South Bend had me seasoned for the cold.

I was wrong. 

Still very cold.",,5,2,75,['https://pbs.twimg.com/media/FIIj_DGXsAIJyzO?format=jpg&name=small'],https://twitter.com/MilesGarrettTV/status/1477783201594675206
Nancy Lu 陸筠,@retroglo,2022-01-02T22:17:26.000Z,"Nancy Lu 陸筠
@retroglo
·
2022年1月3日",the best thing i discovered while spending a lot of time at home is wide leg velvet pants with an elastic waistband,,,,15,[],https://twitter.com/retroglo/status/1477766006735048707
BrycePaschal,@BrycePaschal,2022-01-02T22:12:14.000Z,"BrycePaschal
@BrycePaschal
·
2022年1月3日",God I’m just thinking about all of the hard work I gotta do to get hotter this year and I’m already exhausted ,😩,2,,56,[],https://twitter.com/BrycePaschal/status/1477764698909118464
mf c,@neuerfc,2022-01-02T23:56:05.000Z,"mf c
@neuerfc
·
2022年1月3日",I also turn 24 this week and that’s been pissing me off like I was 19 like 2 days ago ,🥴,2,1,36,[],https://twitter.com/neuerfc/status/1477790835651530754
Richard Ting,@flytip,2022-01-02T23:48:27.000Z,"Richard Ting
@flytip
·
2022年1月3日",I watched both the Jets and Knicks games today. I think that entitles me to some therapy sessions.,,2,1,17,[],https://twitter.com/flytip/status/1477788914236669955
Naftali Kaminski,@KaminskiMed,2022-01-02T22:55:16.000Z,"Naftali Kaminski
@KaminskiMed
·
2022年1月3日","So proud & grateful to all frontlines physicians/nurses & public health experts that provided pushback to #CDCFail #5DayRule. I hope 
@CDCDirector
 reverses course, enhances transparency, scientific rigor, communication. We need a strong, trustworthy  #CDC https://npr.org/sections/coronavirus-live-updates/2022/01/02/1069774697/cdc-could-add-a-negative-test-to-its-new-isolation-guidelines-fauci-says…",,2,3,18,"['https://pbs.twimg.com/media/FIIdAtqWYAEj8MW?format=jpg&name=small', 'https://pbs.twimg.com/media/FIIdAtqWUAEnE9_?format=jpg&name=small']",https://twitter.com/KaminskiMed/status/1477775529394810884
Fred Scharmen,@sevensixfive,2022-01-02T23:07:39.000Z,"Fred Scharmen
@sevensixfive
·
2022年1月3日","I like that each of The Expanse books plays with a different subgenre. There’s a noir one, a cyberpunk one, a western one, a Star Trek one, etc, … no spoilers but it seems like this last one goes very deliberately anime.",,2,1,33,[],https://twitter.com/sevensixfive/status/1477778643535413249
Anthony Donahue,@AnthonyMSG,2022-01-02T23:07:36.000Z,"Anthony Donahue
@AnthonyMSG
·
2022年1月3日",As good as Julius Randle was last year I don’t think we even make the playoffs if we don’t acquire Derrick Rose…. That said…… it sucks we don’t have him for the next 6 weeks or so.,,6,16,175,[],https://twitter.com/AnthonyMSG/status/1477778634370859010
Candice Frederick,@ReelTalker,2022-01-02T23:16:56.000Z,"Candice Frederick
@ReelTalker
·
2022年1月3日",Went to Barnes & noble today and had to drag myself away from buying more books. I have to finish the ones I have first.,,12,3,80,[],https://twitter.com/ReelTalker/status/1477780980589072388
jor,@nottthis_2120,2022-01-02T22:33:59.000Z,"jor
@nottthis_2120
·
2022年1月3日",I don’t identify as a Katy Cat but I genuinely had a blast at the Witness Tour like 3 years ago.,,3,1,23,"['https://pbs.twimg.com/profile_images/1623783610171129857/rfO5goiT_normal.jpg', 'https://pbs.twimg.com/media/FIHfqk5UUAQ2Y45?format=jpg&name=small']",https://twitter.com/nottthis_2120/status/1477770172031250436
"Gabriela Gabrielaa.eth ( :D , :D )",@gabrielafotoo,2022-01-02T23:11:28.000Z,"Gabriela Gabrielaa.eth ( :D , :D )
@gabrielafotoo
·
2022年1月3日","Happy birthday 
@ZanzibarVenturz
 !!! Thank you for your friendship, innovation, love for muppets and continuous support in the digital art word!! I’m so excited to take on 2022 together!! 
@Guppynft
 ",🐠 🧡,2,,17,"['https://pbs.twimg.com/media/FIIgtyhWYAoTO2_?format=jpg&name=small', 'https://pbs.twimg.com/media/FIIgt0CWYAg63r3?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIIgt3XX0AgoJ8b?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIIgt4JXMAMkcu_?format=jpg&name=360x360']",https://twitter.com/gabrielafotoo/status/1477779604509278209
Kayla Fish,@KaylaFishTV,2022-01-02T22:14:41.000Z,"Kayla Fish
@KaylaFishTV
·
2022年1月3日","My Grandpop was a big 
@NHLBruins
 fan & this sweatshirt was his  It was given to my mom after he passed away, and she gave it to me when I moved to New England. It meant a lot to wear it to a game — maybe it was a good luck charm  #NewYear #Goals #NHLBruins 
@wpri12",🤍 💛 😇 ✨ 🏒,7,1,128,['https://pbs.twimg.com/media/FIITuGoWUAAkKbB?format=jpg&name=small'],https://twitter.com/KaylaFishTV/status/1477765315861823493
